laneID,tLinkID,time,speed,dis,RVID
79403,26,150.0,15.833333333333332,-1.0,108
79401,26,150.0,13.055555555555555,-1.0,109
79402,26,151.0,16.944444444444443,-1.0,110
79401,26,152.0,10.0,-1.0,111
79403,113,154.0,14.722222222222221,-1.0,112
79402,26,157.0,18.61111111111111,-1.0,113
79403,26,159.0,25.833333333333332,-1.0,114
79403,25,160.0,20.555555555555554,-1.0,115
79401,26,162.0,11.38888888888889,-1.0,116
79402,26,162.0,11.944444444444445,-1.0,117
79403,26,163.0,19.166666666666668,-1.0,118
79402,26,164.0,16.944444444444443,-1.0,119
79402,26,165.0,16.944444444444443,-1.0,120
79401,26,166.0,15.0,-1.0,121
79403,25,167.0,13.88888888888889,-1.0,122
79401,26,167.0,16.11111111111111,-1.0,123
79401,113,168.0,12.777777777777777,-1.0,124
79401,26,170.0,19.166666666666668,-1.0,125
79402,25,173.0,12.777777777777777,-1.0,126
79403,25,174.0,22.5,-1.0,127
79401,26,174.0,12.777777777777777,-1.0,128
79402,26,174.0,16.38888888888889,-1.0,129
79401,26,175.0,13.333333333333332,-1.0,130
79403,26,175.0,19.166666666666668,-1.0,131
79402,26,175.0,13.333333333333332,-1.0,132
79402,26,177.0,12.222222222222221,-1.0,133
79403,25,177.0,15.0,-1.0,134
79403,25,178.0,17.77777777777778,-1.0,135
79401,113,178.0,21.944444444444443,-1.0,136
79401,26,179.0,15.555555555555555,-1.0,137
79403,26,181.0,16.944444444444443,-1.0,138
79403,26,183.0,13.61111111111111,-1.0,139
79402,26,184.0,11.666666666666666,-1.0,140
79401,26,184.0,10.833333333333334,-1.0,141
79403,26,185.0,16.944444444444443,-1.0,142
79402,26,186.0,13.88888888888889,-1.0,143
79401,26,186.0,9.722222222222221,-1.0,144
79401,25,187.0,9.166666666666666,-1.0,145
79401,26,188.0,8.61111111111111,-1.0,146
79403,26,190.0,18.333333333333332,-1.0,147
79401,26,190.0,10.555555555555555,-1.0,148
79401,26,193.0,12.5,-1.0,149
79402,25,193.0,10.833333333333334,-1.0,150
79403,26,195.0,11.944444444444445,-1.0,151
79401,26,195.0,11.38888888888889,-1.0,152
79401,26,197.0,10.0,-1.0,153
79402,26,197.0,10.833333333333334,-1.0,154
79401,25,199.0,12.5,-1.0,155
79403,26,200.0,18.055555555555554,-1.0,156
79402,26,201.0,11.38888888888889,-1.0,157
79401,25,203.0,16.666666666666668,-1.0,158
79403,25,204.0,17.22222222222222,-1.0,159
79402,26,204.0,12.5,-1.0,160
79401,26,205.0,13.055555555555555,-1.0,161
79403,25,205.0,19.444444444444443,-1.0,162
79401,26,207.0,15.277777777777777,-1.0,163
79403,26,208.0,11.38888888888889,-1.0,164
79402,113,209.0,10.833333333333334,-1.0,165
79402,26,211.0,26.11111111111111,-1.0,166
79401,25,212.0,19.166666666666668,-1.0,167
79402,25,212.0,14.722222222222221,-1.0,168
79403,26,212.0,13.88888888888889,-1.0,169
79401,26,214.0,13.88888888888889,-1.0,170
79402,25,215.0,10.833333333333334,-1.0,171
79402,25,227.0,18.055555555555554,-1.0,172
79401,26,228.0,16.11111111111111,-1.0,173
79403,26,232.0,13.333333333333332,-1.0,174
79402,25,233.0,15.0,-1.0,175
79401,113,233.0,14.444444444444445,-1.0,176
79402,26,234.0,16.944444444444443,-1.0,177
79403,26,235.0,20.555555555555554,-1.0,178
79403,26,236.0,16.944444444444443,-1.0,179
79402,26,237.0,18.88888888888889,-1.0,180
79401,25,238.0,14.444444444444445,-1.0,181
79403,26,240.0,31.666666666666664,-1.0,182
79402,26,240.0,20.0,-1.0,183
79401,26,240.0,10.277777777777777,-1.0,184
79401,113,243.0,20.27777777777778,-1.0,185
79402,25,244.0,20.0,-1.0,186
79403,26,244.0,19.166666666666668,-1.0,187
79401,25,245.0,18.88888888888889,-1.0,188
79401,25,248.0,13.88888888888889,-1.0,189
79402,26,249.0,15.555555555555555,-1.0,190
79401,25,249.0,29.444444444444443,-1.0,191
79402,25,250.0,11.38888888888889,-1.0,192
79403,26,252.0,18.333333333333332,-1.0,193
79402,25,253.0,12.5,-1.0,194
79401,26,254.0,22.5,-1.0,195
79403,26,257.0,18.055555555555554,-1.0,196
79401,26,257.0,25.27777777777778,-1.0,197
79402,26,260.0,16.11111111111111,-1.0,198
79403,25,262.0,15.277777777777777,-1.0,199
79402,25,263.0,14.444444444444445,-1.0,200
79403,26,263.0,19.444444444444443,-1.0,201
79401,26,263.0,12.5,-1.0,202
79402,26,266.0,10.833333333333334,-1.0,203
79401,25,267.0,8.88888888888889,-1.0,204
79402,113,270.0,14.444444444444445,-1.0,205
79403,26,273.0,18.055555555555554,-1.0,206
79402,25,273.0,15.0,-1.0,207
79402,25,274.0,15.555555555555555,-1.0,208
79401,25,283.0,10.833333333333334,-1.0,209
79403,26,283.0,11.11111111111111,-1.0,210
79402,26,284.0,15.833333333333332,-1.0,211
79401,26,284.0,15.555555555555555,-1.0,212
79402,26,287.0,13.61111111111111,-1.0,213
79401,26,287.0,20.555555555555554,-1.0,214
79402,113,288.0,16.38888888888889,-1.0,215
79402,25,289.0,8.88888888888889,-1.0,216
79403,26,291.0,14.444444444444445,-1.0,217
79402,26,291.0,22.5,-1.0,218
79403,25,292.0,18.61111111111111,-1.0,219
79401,26,292.0,22.22222222222222,-1.0,220
79401,26,294.0,14.722222222222221,-1.0,221
79402,113,297.0,16.38888888888889,-1.0,222
79402,113,302.0,10.0,-1.0,223
79402,26,303.0,13.333333333333332,-1.0,224
79401,26,303.0,12.222222222222221,-1.0,225
79401,25,304.0,9.722222222222221,-1.0,226
79402,26,306.0,11.666666666666666,-1.0,227
79401,26,307.0,10.0,-1.0,228
79401,26,308.0,11.666666666666666,-1.0,229
79402,25,309.0,11.11111111111111,-1.0,230
79401,26,314.0,12.222222222222221,-1.0,231
79401,113,314.0,13.88888888888889,-1.0,232
79402,113,315.0,14.444444444444445,-1.0,233
79403,26,315.0,16.944444444444443,-1.0,234
79402,26,318.0,15.555555555555555,-1.0,235
79401,113,318.0,10.0,-1.0,236
79401,26,319.0,11.666666666666666,-1.0,237
79403,26,319.0,21.11111111111111,-1.0,238
79402,26,322.0,15.555555555555555,-1.0,239
79403,26,322.0,16.944444444444443,-1.0,240
79402,25,324.0,15.277777777777777,-1.0,241
79403,113,327.0,15.0,-1.0,242
79401,26,327.0,12.222222222222221,-1.0,243
79402,26,330.0,15.833333333333332,-1.0,244
79403,26,332.0,20.555555555555554,-1.0,245
79402,25,339.0,18.88888888888889,-1.0,246
79401,26,340.0,19.444444444444443,-1.0,247
79402,26,344.0,17.5,-1.0,248
79401,113,344.0,18.333333333333332,-1.0,249
79403,26,344.0,24.72222222222222,-1.0,250
79402,26,355.0,16.944444444444443,-1.0,251
79401,26,359.0,13.333333333333332,-1.0,252
79402,26,360.0,12.777777777777777,-1.0,253
79403,26,362.0,24.444444444444443,-1.0,254
79403,26,364.0,18.333333333333332,-1.0,255
79402,113,365.0,22.22222222222222,-1.0,256
79402,25,368.0,13.88888888888889,-1.0,257
79403,26,370.0,16.944444444444443,-1.0,258
79403,26,371.0,14.722222222222221,-1.0,259
79402,26,371.0,12.777777777777777,-1.0,260
79403,26,371.0,28.88888888888889,-1.0,261
79403,25,374.0,17.77777777777778,-1.0,262
79401,26,376.0,14.444444444444445,-1.0,263
79403,26,378.0,17.77777777777778,-1.0,264
79403,25,381.0,15.555555555555555,-1.0,265
79402,25,381.0,18.61111111111111,-1.0,266
79402,26,386.0,15.0,-1.0,267
79401,26,392.0,25.27777777777778,-1.0,268
79403,25,392.0,17.22222222222222,-1.0,269
79401,26,393.0,20.27777777777778,-1.0,270
79403,26,394.0,19.444444444444443,-1.0,271
79403,113,396.0,15.833333333333332,-1.0,272
79402,26,397.0,14.166666666666666,-1.0,273
79402,26,399.0,16.666666666666668,-1.0,274
79401,25,400.0,14.166666666666666,-1.0,275
79402,25,401.0,11.11111111111111,-1.0,276
79401,26,401.0,13.055555555555555,-1.0,277
79403,26,402.0,15.833333333333332,-1.0,278
79403,26,402.0,18.055555555555554,-1.0,279
79402,25,403.0,12.222222222222221,-1.0,280
79401,26,404.0,15.833333333333332,-1.0,281
79401,25,407.0,16.38888888888889,-1.0,282
79402,26,407.0,14.722222222222221,-1.0,283
79401,26,408.0,23.055555555555554,-1.0,284
79403,26,408.0,18.055555555555554,-1.0,285
79402,26,410.0,14.722222222222221,-1.0,286
79403,113,412.0,15.833333333333332,-1.0,287
79402,25,413.0,10.555555555555555,-1.0,288
79401,26,414.0,16.11111111111111,-1.0,289
79403,26,417.0,20.0,-1.0,290
79401,25,417.0,16.666666666666668,-1.0,291
79402,25,418.0,20.0,-1.0,292
79401,25,420.0,15.0,-1.0,293
79403,26,421.0,20.555555555555554,-1.0,294
79402,26,421.0,11.11111111111111,-1.0,295
79401,26,421.0,19.444444444444443,-1.0,296
79403,26,422.0,13.61111111111111,-1.0,297
79401,26,423.0,13.055555555555555,-1.0,298
79401,26,424.0,12.5,-1.0,299
79403,26,425.0,17.22222222222222,-1.0,300
79402,26,425.0,20.0,-1.0,301
79403,26,426.0,16.38888888888889,-1.0,302
79402,25,429.0,14.166666666666666,-1.0,303
79401,25,432.0,11.38888888888889,-1.0,304
79401,26,434.0,13.055555555555555,-1.0,305
79401,26,436.0,11.944444444444445,-1.0,306
79401,26,437.0,10.833333333333334,-1.0,307
79401,26,439.0,12.5,-1.0,308
79403,26,440.0,16.666666666666668,-1.0,309
79403,26,441.0,21.38888888888889,-1.0,310
79401,26,441.0,13.61111111111111,-1.0,311
79403,25,443.0,14.444444444444445,-1.0,312
79401,26,443.0,10.833333333333334,-1.0,313
79402,26,444.0,16.11111111111111,-1.0,314
79403,25,447.0,15.277777777777777,-1.0,315
79401,25,456.0,16.11111111111111,-1.0,316
79402,25,457.0,15.0,-1.0,317
79402,26,459.0,13.055555555555555,-1.0,318
79403,26,459.0,14.444444444444445,-1.0,319
79402,26,463.0,14.166666666666666,-1.0,320
79402,26,466.0,13.61111111111111,-1.0,321
79402,113,467.0,19.166666666666668,-1.0,322
79402,26,468.0,23.61111111111111,-1.0,323
79401,113,468.0,32.5,-1.0,324
79403,26,468.0,16.11111111111111,-1.0,325
79403,26,469.0,14.444444444444445,-1.0,326
79402,26,470.0,16.11111111111111,-1.0,327
79401,26,471.0,17.77777777777778,-1.0,328
79401,26,476.0,17.22222222222222,-1.0,329
79403,25,479.0,21.666666666666668,-1.0,330
79401,26,479.0,14.722222222222221,-1.0,331
79402,25,485.0,17.22222222222222,-1.0,332
79403,25,485.0,20.833333333333332,-1.0,333
79401,26,486.0,13.61111111111111,-1.0,334
79403,26,488.0,23.88888888888889,-1.0,335
79401,26,488.0,13.055555555555555,-1.0,336
79403,26,489.0,20.833333333333332,-1.0,337
79403,25,492.0,23.88888888888889,-1.0,338
79402,25,493.0,17.77777777777778,-1.0,339
79403,113,496.0,25.27777777777778,-1.0,340
79402,26,499.0,12.222222222222221,-1.0,341
79402,26,501.0,15.277777777777777,-1.0,342
79401,25,502.0,13.055555555555555,-1.0,343
79402,113,505.0,20.27777777777778,-1.0,344
79403,25,507.0,16.38888888888889,-1.0,345
79403,26,510.0,11.38888888888889,-1.0,346
79402,26,513.0,11.666666666666666,-1.0,347
79402,25,516.0,13.61111111111111,-1.0,348
79401,25,517.0,18.61111111111111,-1.0,349
79403,26,519.0,29.444444444444443,-1.0,350
79402,25,519.0,16.666666666666668,-1.0,351
79401,26,520.0,13.055555555555555,-1.0,352
79403,26,520.0,19.444444444444443,-1.0,353
79401,26,521.0,15.277777777777777,-1.0,354
79403,25,525.0,19.444444444444443,-1.0,355
79403,26,526.0,15.0,-1.0,356
79401,26,526.0,13.055555555555555,-1.0,357
79403,26,527.0,22.22222222222222,-1.0,358
79401,26,527.0,13.055555555555555,-1.0,359
79401,113,531.0,10.555555555555555,-1.0,360
79402,26,533.0,17.22222222222222,-1.0,361
79401,26,535.0,15.833333333333332,-1.0,362
79402,26,536.0,17.77777777777778,-1.0,363
79403,113,537.0,15.0,-1.0,364
79403,26,538.0,12.222222222222221,-1.0,365
79401,26,538.0,13.055555555555555,-1.0,366
79401,25,539.0,10.555555555555555,-1.0,367
79401,26,541.0,14.166666666666666,-1.0,368
79402,25,541.0,17.5,-1.0,369
79401,26,542.0,12.5,-1.0,370
79403,26,543.0,17.22222222222222,-1.0,371
79401,26,545.0,15.0,-1.0,372
79403,25,547.0,13.61111111111111,-1.0,373
79401,113,549.0,20.0,-1.0,374
79402,26,549.0,28.333333333333332,-1.0,375
79403,26,549.0,17.77777777777778,-1.0,376
79402,26,551.0,17.5,-1.0,377
79403,113,554.0,16.38888888888889,-1.0,378
79403,113,556.0,15.833333333333332,-1.0,379
79403,26,557.0,29.444444444444443,-1.0,380
79402,25,557.0,11.11111111111111,-1.0,381
79401,25,557.0,9.166666666666666,-1.0,382
79401,26,558.0,10.277777777777777,-1.0,383
79402,26,559.0,10.0,-1.0,384
79402,26,560.0,12.222222222222221,-1.0,385
79401,26,560.0,11.38888888888889,-1.0,386
79402,113,561.0,9.444444444444445,-1.0,387
79403,26,561.0,16.38888888888889,-1.0,388
79401,113,561.0,11.38888888888889,-1.0,389
79401,26,562.0,13.055555555555555,-1.0,390
79402,25,562.0,10.0,-1.0,391
79403,26,563.0,18.61111111111111,-1.0,392
79401,26,564.0,10.833333333333334,-1.0,393
79402,113,565.0,13.61111111111111,-1.0,394
79403,113,567.0,14.444444444444445,-1.0,395
79402,26,567.0,9.722222222222221,-1.0,396
79403,26,567.0,18.333333333333332,-1.0,397
79401,26,568.0,12.5,-1.0,398
79403,26,568.0,11.944444444444445,-1.0,399
79402,25,568.0,9.166666666666666,-1.0,400
79402,26,569.0,11.38888888888889,-1.0,401
79401,113,570.0,10.833333333333334,-1.0,402
79401,26,571.0,10.0,-1.0,403
79402,26,572.0,15.0,-1.0,404
79403,26,572.0,15.277777777777777,-1.0,405
79403,113,573.0,17.77777777777778,-1.0,406
79402,26,573.0,8.055555555555555,-1.0,407
79401,26,573.0,18.333333333333332,-1.0,408
79401,25,575.0,11.944444444444445,-1.0,409
79403,26,576.0,20.27777777777778,-1.0,410
79401,26,576.0,15.0,-1.0,411
79403,25,577.0,15.277777777777777,-1.0,412
79401,26,579.0,15.0,-1.0,413
79402,25,579.0,13.61111111111111,-1.0,414
79402,26,580.0,15.555555555555555,-1.0,415
79403,25,580.0,17.77777777777778,-1.0,416
79401,26,582.0,10.833333333333334,-1.0,417
79403,113,584.0,18.88888888888889,-1.0,418
79401,25,588.0,6.944444444444445,-1.0,419
79403,26,589.0,20.833333333333332,-1.0,420
79403,26,591.0,14.444444444444445,-1.0,421
79403,26,594.0,16.944444444444443,-1.0,422
79402,26,596.0,12.222222222222221,-1.0,423
79401,26,598.0,18.055555555555554,-1.0,424
79402,26,601.0,17.22222222222222,-1.0,425
79402,25,602.0,11.666666666666666,-1.0,426
79403,113,607.0,16.944444444444443,-1.0,427
79402,25,611.0,17.22222222222222,-1.0,428
79401,26,612.0,11.38888888888889,-1.0,429
79402,26,615.0,13.61111111111111,-1.0,430
79403,26,617.0,13.333333333333332,-1.0,431
79403,25,618.0,16.11111111111111,-1.0,432
79401,113,618.0,15.277777777777777,-1.0,433
79402,26,618.0,22.5,-1.0,434
79403,26,619.0,18.055555555555554,-1.0,435
79403,26,620.0,19.444444444444443,-1.0,436
79401,113,620.0,18.055555555555554,-1.0,437
79402,26,622.0,13.055555555555555,-1.0,438
79402,25,622.0,16.666666666666668,-1.0,439
79402,25,623.0,13.055555555555555,-1.0,440
79402,26,626.0,17.77777777777778,-1.0,441
79402,25,628.0,17.77777777777778,-1.0,442
79401,25,630.0,13.055555555555555,-1.0,443
79401,26,632.0,20.27777777777778,-1.0,444
79402,25,632.0,13.61111111111111,-1.0,445
79401,26,634.0,16.38888888888889,-1.0,446
79403,113,634.0,16.944444444444443,-1.0,447
79403,26,637.0,16.944444444444443,-1.0,448
79402,113,638.0,15.277777777777777,-1.0,449
79403,26,639.0,18.333333333333332,-1.0,450
79401,25,639.0,11.11111111111111,-1.0,451
79401,26,640.0,12.222222222222221,-1.0,452
79401,25,641.0,10.277777777777777,-1.0,453
79401,26,642.0,9.722222222222221,-1.0,454
79402,26,642.0,11.11111111111111,-1.0,455
79402,26,644.0,15.833333333333332,-1.0,456
79403,26,646.0,21.666666666666668,-1.0,457
79403,26,649.0,15.0,-1.0,458
79401,26,650.0,15.0,-1.0,459
79402,25,650.0,18.61111111111111,-1.0,460
79402,26,650.0,16.944444444444443,-1.0,461
79403,26,651.0,19.166666666666668,-1.0,462
79401,25,652.0,10.277777777777777,-1.0,463
79402,25,653.0,14.444444444444445,-1.0,464
79403,26,653.0,15.0,-1.0,465
79402,26,655.0,19.72222222222222,-1.0,466
79402,26,656.0,12.777777777777777,-1.0,467
79401,26,656.0,15.555555555555555,-1.0,468
79403,25,657.0,16.944444444444443,-1.0,469
79402,113,657.0,12.777777777777777,-1.0,470
79402,25,661.0,12.777777777777777,-1.0,471
79401,25,662.0,10.277777777777777,-1.0,472
79403,25,663.0,14.444444444444445,-1.0,473
79403,26,664.0,25.0,-1.0,474
79401,26,666.0,14.444444444444445,-1.0,475
79402,26,668.0,13.88888888888889,-1.0,476
79403,26,668.0,17.77777777777778,-1.0,477
79402,26,669.0,13.88888888888889,-1.0,478
79401,26,669.0,13.88888888888889,-1.0,479
79403,26,670.0,15.0,-1.0,480
79401,25,671.0,11.38888888888889,-1.0,481
79402,26,671.0,13.333333333333332,-1.0,482
79403,25,672.0,13.055555555555555,-1.0,483
79401,26,673.0,12.777777777777777,-1.0,484
79403,26,673.0,18.88888888888889,-1.0,485
79402,25,673.0,12.222222222222221,-1.0,486
79401,113,674.0,12.222222222222221,-1.0,487
79403,26,674.0,17.77777777777778,-1.0,488
79402,25,675.0,15.0,-1.0,489
79401,26,676.0,8.61111111111111,-1.0,490
79403,26,677.0,13.055555555555555,-1.0,491
79401,113,677.0,15.277777777777777,-1.0,492
79403,26,677.0,15.833333333333332,-1.0,493
79403,25,678.0,18.333333333333332,-1.0,494
79401,26,680.0,12.222222222222221,-1.0,495
79401,26,680.0,17.5,-1.0,496
79402,25,681.0,11.944444444444445,-1.0,497
79401,113,683.0,13.055555555555555,-1.0,498
79402,26,683.0,16.666666666666668,-1.0,499
79401,26,687.0,14.166666666666666,-1.0,500
79402,26,687.0,18.055555555555554,-1.0,501
79403,26,687.0,13.88888888888889,-1.0,502
79401,26,689.0,16.38888888888889,-1.0,503
79402,25,689.0,11.944444444444445,-1.0,504
79403,26,692.0,16.11111111111111,-1.0,505
79402,26,693.0,15.0,-1.0,506
79403,26,695.0,15.277777777777777,-1.0,507
79401,113,697.0,18.055555555555554,-1.0,508
79402,26,698.0,13.055555555555555,-1.0,509
79401,26,698.0,11.666666666666666,-1.0,510
79401,26,701.0,13.055555555555555,-1.0,511
79402,26,704.0,17.5,-1.0,512
79403,113,707.0,25.27777777777778,-1.0,513
79402,26,708.0,14.722222222222221,-1.0,514
79403,26,709.0,19.166666666666668,-1.0,515
79401,26,709.0,15.555555555555555,-1.0,516
79401,26,709.0,11.944444444444445,-1.0,517
79401,26,711.0,12.222222222222221,-1.0,518
79402,26,712.0,13.333333333333332,-1.0,519
79402,26,713.0,8.333333333333334,-1.0,520
79401,25,714.0,4.166666666666667,-1.0,521
79403,26,715.0,14.444444444444445,-1.0,522
79402,113,715.0,13.333333333333332,-1.0,523
79402,26,716.0,12.777777777777777,-1.0,524
79403,26,717.0,14.444444444444445,-1.0,525
79401,26,717.0,8.055555555555555,-1.0,526
79402,113,718.0,11.666666666666666,-1.0,527
79403,26,719.0,19.166666666666668,-1.0,528
79402,26,719.0,13.333333333333332,-1.0,529
79401,26,719.0,12.777777777777777,-1.0,530
79403,25,720.0,22.5,-1.0,531
79401,25,720.0,16.666666666666668,-1.0,532
79402,26,721.0,13.333333333333332,-1.0,533
79403,25,722.0,13.055555555555555,-1.0,534
79403,26,723.0,21.944444444444443,-1.0,535
79402,26,723.0,11.666666666666666,-1.0,536
79402,113,724.0,13.333333333333332,-1.0,537
79401,26,725.0,16.11111111111111,-1.0,538
79403,26,725.0,14.444444444444445,-1.0,539
79401,26,726.0,13.88888888888889,-1.0,540
79402,25,727.0,11.666666666666666,-1.0,541
79403,26,730.0,14.722222222222221,-1.0,542
79402,26,730.0,18.055555555555554,-1.0,543
79403,26,731.0,16.11111111111111,-1.0,544
79401,26,731.0,14.444444444444445,-1.0,545
79403,26,732.0,21.666666666666668,-1.0,546
79401,25,732.0,10.0,-1.0,547
79402,26,733.0,13.88888888888889,-1.0,548
79401,26,734.0,16.38888888888889,-1.0,549
79403,25,738.0,12.222222222222221,-1.0,550
79402,113,739.0,15.555555555555555,-1.0,551
79401,26,740.0,15.833333333333332,-1.0,552
79402,25,741.0,14.444444444444445,-1.0,553
79401,26,742.0,10.0,-1.0,554
79402,26,743.0,16.11111111111111,-1.0,555
79403,26,743.0,25.555555555555554,-1.0,556
79402,25,745.0,10.277777777777777,-1.0,557
79403,26,745.0,10.833333333333334,-1.0,558
79403,26,746.0,19.72222222222222,-1.0,559
79402,26,747.0,14.444444444444445,-1.0,560
79401,26,748.0,12.5,-1.0,561
79402,26,750.0,13.055555555555555,-1.0,562
79402,25,751.0,15.833333333333332,-1.0,563
79403,26,751.0,17.22222222222222,-1.0,564
79401,26,752.0,13.88888888888889,-1.0,565
79403,25,758.0,20.555555555555554,-1.0,566
79402,113,762.0,10.833333333333334,-1.0,567
79403,26,764.0,15.833333333333332,-1.0,568
79402,26,764.0,21.38888888888889,-1.0,569
79403,26,766.0,15.833333333333332,-1.0,570
79402,26,768.0,13.055555555555555,-1.0,571
79403,26,769.0,15.833333333333332,-1.0,572
79403,26,771.0,21.944444444444443,-1.0,573
79402,25,772.0,13.88888888888889,-1.0,574
79402,26,774.0,16.38888888888889,-1.0,575
79403,26,776.0,16.944444444444443,-1.0,576
79402,113,776.0,17.5,-1.0,577
79402,26,777.0,20.555555555555554,-1.0,578
79403,26,780.0,19.166666666666668,-1.0,579
79402,26,781.0,14.444444444444445,-1.0,580
79402,25,783.0,16.38888888888889,-1.0,581
79403,113,784.0,24.166666666666664,-1.0,582
79402,113,785.0,20.0,-1.0,583
79401,113,786.0,17.22222222222222,-1.0,584
79402,26,786.0,15.833333333333332,-1.0,585
79403,26,787.0,16.944444444444443,-1.0,586
79401,26,788.0,20.555555555555554,-1.0,587
79403,25,788.0,14.722222222222221,-1.0,588
79402,26,789.0,18.055555555555554,-1.0,589
79403,26,790.0,14.722222222222221,-1.0,590
79401,26,791.0,17.77777777777778,-1.0,591
79403,26,793.0,19.72222222222222,-1.0,592
79401,25,794.0,14.444444444444445,-1.0,593
